9.636701059689867233e-01	2.303857961962147772e-04	1.178035723398438393e-03	1.496549921260093181e-02	4.278784648891155104e-03	1.253471289145026077e-02	9.947397987014035357e-04	5.176889706464133777e-04	7.352358366109652821e-04	8.948111525177917126e-04
9.962395578461773482e-01	1.088737536000094347e-04	3.243530287275778147e-04	9.540241431038311249e-04	8.302522586586626500e-05	1.590599393644534553e-03	2.394628200131683623e-04	5.162791335957038843e-05	2.828668800265447445e-04	1.256089954809963083e-04
1.903214090851464979e-01	9.114973678538320755e-04	1.988635829066321206e-02	2.742924162492577436e-03	6.643513520467184685e-01	1.322714625438814635e-02	8.085947290480911820e-02	8.986561566974936299e-03	2.390056199587026371e-03	1.632322212136613424e-02
2.401697228856085938e-03	6.580404425931996471e-04	3.341805402106441669e-03	1.742833537967059410e-03	1.542819186354453531e-03	1.248959154028997029e-03	7.860920182990009403e-04	8.416563065388131927e-04	9.753140109009480474e-01	1.212208582230797811e-02
7.730312117289523180e-03	9.786956275359571383e-04	2.438400780083337192e-03	1.065114552005323560e-02	5.641740867801155711e-03	2.642187879959987870e-02	2.228061861545099082e-03	1.020797754844128113e-03	9.401438911908166496e-01	2.745075480431013147e-03
9.334610793013446706e-03	4.833853929322623239e-04	8.195394641784058782e-04	3.103676749215828357e-03	3.417644587283225153e-04	9.468367610910183307e-01	1.296604599660664036e-03	3.444373554263835922e-04	3.655830779525975904e-02	8.809123005667188373e-04
3.349186374355308670e-04	2.622313341767946115e-04	2.105481408966000147e-03	8.060100850734087290e-04	9.750494084527548955e-01	7.969239877308619989e-04	7.753296162893793956e-04	1.197387928562779896e-03	6.153408548128793624e-04	1.805696769419738723e-02
4.809610217028595803e-04	7.013387758275014443e-04	1.273991680347743259e-02	2.777773920500988675e-03	9.932414607608829656e-04	1.004580522697907886e-03	4.733637376477695005e-04	3.710913815417234314e-03	9.750656734002953741e-01	2.052236541671927181e-03
6.328645354879751600e-04	1.563168923051127049e-04	3.344188571564581797e-04	9.762192274675160269e-04	2.084125023471039388e-03	1.544664180929700538e-03	1.917999078877447039e-04	9.824020376550590683e-01	2.614183978454482867e-04	1.141613532238998883e-02
9.173853056436368641e-04	1.648423779368111269e-03	1.034673492322585537e-03	8.831500627182518048e-01	2.279527941146703481e-03	7.682538017556901633e-02	4.042996385123828751e-03	9.866649285281705282e-04	2.677468966342371262e-02	2.340195610622465561e-03
4.242628368233733460e-03	1.858948067810124510e-03	1.819345720098546103e-03	9.772679339440889720e-03	2.252988666397614213e-03	8.882309570472651794e-01	1.152810176988094092e-03	3.428177374856644123e-03	5.289880736072293671e-02	3.434265787818620297e-02
3.473661218696016441e-04	6.928964020100416036e-04	1.609724910018496416e-03	3.630798500832118150e-03	9.209068278668941510e-01	4.632726378816803977e-04	4.009276425279980705e-04	7.005264982858052519e-03	1.586108572326400384e-03	6.335681236278135897e-02
1.772846953144562206e-03	6.643938286272208687e-04	1.126095581666512616e-03	2.357967008741515200e-03	2.150006364065417397e-01	1.422213607763079309e-03	1.614211042451994555e-03	5.671186314337941028e-03	5.543915229551745621e-03	7.648265340271737101e-01
1.720949623805213477e-03	3.882438173532125943e-03	9.168212867618530382e-01	2.274396065513480114e-02	1.990233976972565887e-03	1.727694978262946015e-03	3.698751706652536088e-03	5.919001199107636751e-03	3.941005265190714729e-02	2.085630272771795812e-03
1.203813228324273525e-03	3.261160301700814865e-04	6.329598042217673450e-03	8.058869497376344726e-04	4.978008459603519651e-04	7.399106976118900898e-03	9.810063116454800225e-01	3.347364966144934263e-04	1.826747945056831713e-03	2.698818403197538580e-04
1.787556955043299693e-03	3.290244277147340453e-04	1.257114004293021295e-02	1.385256037935736007e-03	2.882770557366830851e-03	6.387523362144251421e-04	9.598066461507558378e-01	5.141808930936815148e-04	1.275268519818178146e-02	7.331987400763443144e-03
9.930911656736488569e-01	9.956981301403080827e-05	5.829358178550484706e-04	6.251538210095268933e-04	5.025823600129584708e-04	3.047142948657552333e-03	9.623598292044500371e-05	1.316379014783504507e-04	5.868654006477299441e-04	1.236710280755558798e-03
9.018350344039966285e-03	1.084772656916421080e-02	5.229714436302101976e-03	5.631356648774241691e-01	5.495554626314027268e-03	3.713624260125507615e-01	5.360392369236822822e-03	5.857254812716960676e-03	1.228552644836737075e-02	1.140738950388357070e-02
9.568157187391417295e-01	1.911692785166843914e-04	5.620083487003402125e-04	7.821740980803272352e-04	4.085204569649845681e-04	3.898444039425379842e-02	5.807054407258034449e-04	4.086466833206333976e-04	3.299896367507505843e-04	9.366269235451850708e-04
5.641618869224038768e-01	3.147785945882964568e-03	1.202121279611875586e-02	5.825235731077586104e-02	3.392516797345735378e-03	3.266506177786887566e-01	1.194994475294431507e-02	5.055579418165076500e-03	9.708142325428995717e-03	5.659955952245885810e-03
7.509282962051027537e-04	1.669510295417086327e-04	9.921979265989820940e-01	1.186663661278348830e-03	2.168649647553935636e-04	2.107283663663466085e-04	4.344193658382658821e-03	1.756373400508659912e-04	5.432245739231298613e-04	2.068815105146955269e-04
2.035386580665901352e-03	3.129347018506581455e-03	1.612806384579506397e-02	3.952301956060731009e-02	2.344450457624461595e-02	4.946062055662205949e-03	1.553383620506435490e-03	8.723804057701175507e-01	5.215076526077968427e-03	3.164475044581633451e-02
