9.602211664816158176e-01	1.914697790059894278e-04	6.524793701521320070e-04	2.792783076076808466e-02	1.690856512406232375e-03	7.293719178521913989e-03	3.607880628266329636e-04	7.245672862095792199e-04	4.266757267178127749e-04	5.104468417755408851e-04
9.942379335396395179e-01	8.038525049866251351e-05	4.307584940052654036e-04	7.360145163467818503e-04	6.742987287327220484e-05	3.643536142245842012e-03	1.481813890720195257e-04	7.133192408969052259e-05	4.395111720827360956e-04	1.449176991459785193e-04
3.547924903047189327e-01	8.789893585586570999e-04	2.058253902753104728e-02	3.108969118111734424e-03	4.753518673223697810e-01	2.659949776163240617e-02	8.640064688108871349e-02	6.581224747475663932e-03	5.323535689375102908e-03	2.038023978913815551e-02
4.402593331783626399e-03	7.149018751515460578e-04	6.134452571754766236e-03	5.608117198962544493e-03	2.539054345179073049e-03	1.297313057155424516e-03	1.214764257082904132e-03	1.465142980889708223e-03	9.477467407511853681e-01	2.887691963085494209e-02
8.010521663829294967e-03	1.058507674637313009e-03	4.134403611881694654e-03	2.110795047755486750e-02	2.841367605214728184e-03	5.347955765889983448e-02	2.611686767843136078e-03	1.288342332924851362e-03	9.027419420711931819e-01	2.725720136021055583e-03
1.038745997201332913e-02	3.342159426886814671e-04	5.477118910024917188e-04	4.015120697407127334e-03	3.337315688278195166e-04	9.591795944332228707e-01	1.348031743738961445e-03	3.078280254151600018e-04	2.316873400714582198e-02	3.775717185380153226e-04
3.489773603461087358e-04	2.094298466211394494e-04	1.653210530848605317e-03	4.424687532229195893e-04	9.848104151525751693e-01	5.642915299500807485e-04	1.107966814937523655e-03	9.622619257975336413e-04	4.781623145536786435e-04	9.422815771147433420e-03
4.735125033805235055e-04	8.057938958863083501e-04	8.459907000010579228e-03	1.468970866268544525e-03	1.891617206600098959e-03	5.590885482784157352e-04	4.974908822285118793e-04	7.699187643257039346e-03	9.738462896392986456e-01	4.298141814791286638e-03
5.212948588011592560e-04	1.699347008095962843e-04	2.636872939639966704e-04	9.091766553801380012e-04	2.532339815534857298e-03	9.887654118883484715e-04	1.788856201294035495e-04	9.801539112754656946e-01	2.283854621388197283e-04	1.405361890588800733e-02
1.235128424795694331e-03	1.421156209361778807e-03	2.131813684019022610e-03	7.383270405078090626e-01	6.767441221654793386e-03	1.680768511600586601e-01	1.373272734637433906e-02	1.668661914336674835e-03	6.315770363640116347e-02	3.481475895188768967e-03
3.846439833641663187e-03	1.867614272743302415e-03	1.780927428702792307e-03	1.466007185087453597e-02	4.063933102241880368e-03	8.791609879117802118e-01	1.199952328508382396e-03	3.402579247891367349e-03	5.450967895981032041e-02	3.550781506380544517e-02
3.234956261790727645e-04	6.979698481446482616e-04	1.486104420493908600e-03	2.496969124724503220e-03	8.980185654121318750e-01	9.746808342316704097e-04	4.987218684482917254e-04	1.084445127725139693e-02	1.843316823583560082e-03	8.281572476481098566e-02
1.372913628719575662e-03	9.423666774298044549e-04	1.470417149889279495e-03	1.447104439050237844e-03	1.215859067877811533e-01	1.731691117208817351e-03	2.168087301383289384e-03	5.250613226544223813e-03	9.666603869178364006e-03	8.543642958028151435e-01
1.200197774672355196e-03	2.660863244358955670e-03	9.471911205325381777e-01	1.896210633677449311e-02	1.169556284527339821e-03	1.890899196185671146e-03	1.341675853172922574e-03	3.366302027897542619e-03	2.002010187145541673e-02	2.197176878417096777e-03
1.122980789796421391e-03	1.460260198112506497e-04	5.231636904933002243e-03	1.026172555950823247e-03	4.129356081132926483e-04	5.245626054381553709e-03	9.844717646043515957e-01	2.055765176291715797e-04	1.923090065098141850e-03	2.141908799344026935e-04
