5.000000000000000000e+00	1.230242968069412797e+02	-3.542401642272256481e+02	-8.122581060934082942e+00	-5.115754460395821752e+02	-9.324675341869067324e+01	-2.974771772573983526e+02	-1.646823516912411378e+02	-5.164479782926905926e+01	3.549066825588432721e+02	2.058106165324552137e+02
0.000000000000000000e+00	1.046284946402403421e+03	-3.515024403186743598e+02	-4.395550555353495383e+02	-3.901648042207784783e+02	8.430454851353766799e+02	-2.382794427156309212e+02	7.153377921637110148e+01	1.615572065279741878e+02	-1.211787589840580353e+02	7.886151965971312450e+01
4.000000000000000000e+00	-6.533536111941842250e+01	4.391287660590111273e+02	3.038965997696919885e+02	4.364426780291831847e+02	2.877470695231804143e+02	9.183911989479965143e+01	8.812687852569506504e+02	-3.801728251102892386e+02	1.361600091952331297e+02	-1.190042565369847267e+02
1.000000000000000000e+00	-8.881846969978566904e+02	-5.897224146068466553e+02	-1.522240339726824345e+02	1.028164922876847811e+02	2.217132496589505308e+02	7.185749566073797041e+02	2.758416021907423215e+02	4.062597952528491163e+01	-3.865356882044594613e+02	-1.113737789092563446e+02
9.000000000000000000e+00	-3.640657688888771304e+02	7.156990377859160617e+02	-1.870728210566290173e+01	-2.508795895396465028e+02	-1.238667842263528627e+02	3.016245198593422927e+01	1.007858338832081273e+02	3.783851384887108225e+02	-3.181921219598841617e+02	8.471498728646523091e+01
2.000000000000000000e+00	1.765200844611277944e+02	1.954553640673417760e+02	-5.597398879442165480e+02	1.228897466513555798e+02	-1.876621979063241383e+02	4.163148060407691560e+02	-4.176047088373929483e+01	-1.027944883395232836e+02	1.299023001860412840e+01	5.307127178590661742e+01
1.000000000000000000e+00	-7.049899917066487660e+02	-1.260718577044092541e+02	2.528322976395048158e+02	6.711815071177568370e+01	2.138676459015878351e+01	-5.874087796242793047e+02	-2.110764925192621320e+02	1.609602608684979543e+02	3.062880505664898010e+02	5.562322739168919270e+02
3.000000000000000000e+00	4.972521694366777751e+02	-4.123467911754424904e+02	-1.929933151158217086e+01	-8.236261026089756569e+02	-7.675369281314036698e+02	4.842766406072238397e+02	5.064059948714798338e+02	-1.420839558217248850e+02	4.043079974916347510e+02	1.200277606432597253e+02
1.000000000000000000e+00	-8.482269133035403001e+02	-2.097191695032908143e+01	1.818362831586464665e+02	4.348518472595596052e+01	4.054249518523644156e+02	-5.151826816809426646e+02	8.583564705156094377e+00	2.253799750352677620e+02	2.835370983037061023e+02	3.874685060379926540e+02
4.000000000000000000e+00	-2.814882311878936321e+02	5.038788151472375603e+02	-6.843809769955112188e+02	1.317434492609946233e+02	6.021765827043292774e+01	6.197622968397002552e+01	5.006878495260547766e+02	-6.227310563809128041e+01	9.932243715953391927e+01	-3.684229988729341017e+02
3.000000000000000000e+00	-1.297325402416709608e+02	-7.207849745083714197e+02	1.456211192118594226e+02	-6.688895833830119955e+02	-4.487772518031069353e+02	-4.072954902707617180e+02	-3.412406276567639907e+02	-4.893931776583503961e+02	1.556846287358960979e+02	1.925298601967710965e+02
5.000000000000000000e+00	-6.467254490438592711e+02	-1.735869920454652799e+02	-1.753060920678547632e+02	4.040443401662105316e+02	6.166172284067988585e+02	2.448734136614299359e+02	2.943788964357582927e+02	-6.760586059109911616e+01	-1.074612487902145972e+02	5.406461675983082671e+01
3.000000000000000000e+00	2.111902389517423444e+02	-8.570552297183564860e+02	1.041414151617452490e+03	-2.709693604658472168e+02	-3.389455052111705413e+02	-2.270423272625472748e+02	-7.545531984102724721e+01	-2.893052048043488753e+02	-3.485821052450777415e+02	-3.854738335482462048e+02
6.000000000000000000e+00	2.596199281709369302e+02	1.865524298868567712e+02	-6.253547364800905370e+02	7.193383738006024259e+02	-2.508861494599836703e+02	-3.864723288727382737e+02	-1.765559014702443221e+02	2.536166347478143734e+02	2.393255783863310739e+02	-3.722309466053276878e+02
1.000000000000000000e+00	-8.506150280001805868e+02	-1.471091488993733094e+02	1.552401096198788650e+02	8.821912972867593794e+01	4.130527883635533613e+02	-4.645906060683716419e+02	-6.203004315019388315e+01	3.149881129869718848e+02	2.807271776470912528e+02	1.623264475738519081e+02
7.000000000000000000e+00	-1.288620316835175004e+02	8.761621444907195837e+02	-4.087263739202006718e+02	-5.211964709016117467e+02	4.488394906610755015e+02	4.276554385431927585e+02	-3.132134494803625557e+02	-8.976441931160907828e+00	-5.682452582645373695e+01	-5.885982601284545126e+02
2.000000000000000000e+00	6.897455591078836790e+01	-3.390940728958112271e-01	-4.526305615217897582e+01	2.669914343220888782e+02	-4.882979678098765675e+01	3.876016135209934532e+02	-1.903755010838835346e+02	-5.623231481676265275e+02	5.678949680827512339e+02	1.153850112568922839e+02
8.000000000000000000e+00	-4.028187269540816828e+02	-2.587754465414278684e+02	-6.723542103625180744e+02	-4.516313391748975619e+02	-1.527987358019497321e+02	4.209719223898084692e+02	3.522511853055119246e+01	3.246393604669432307e+02	-2.215932372732048918e+02	-3.495364377495148744e+01
6.000000000000000000e+00	-2.167319051660471700e+02	-1.589560227487745578e+02	1.434887210636096313e+02	3.294012938101308237e+02	1.250848938725873580e+02	-6.070851729949457649e+02	3.931040487863275530e+02	1.015577314653430818e+02	2.439916467979060428e+02	-2.379888124346507254e+02
9.000000000000000000e+00	-7.842525990903405955e+02	1.113786168938544705e+02	-3.202409777992071440e+02	-4.118813209964229145e+02	2.020337113129770046e+02	1.205801566518689194e+00	-1.489203590843110021e+02	6.683377159054715833e+01	-1.430717354220531092e+02	-4.063080192909580433e+02
4.000000000000000000e+00	2.878471288107351711e+02	5.012902170620688480e+02	3.555090243369203336e+02	6.467618426122255642e+02	-4.172147957430582323e+02	5.909295534378017010e+02	7.210173295615034021e+02	-6.130316250389424795e+02	-5.844423544114117703e+02	-1.366858930270602173e+02
0.000000000000000000e+00	1.063496221838849806e+03	-4.273591991159300392e+02	-3.254496424208804797e+02	-5.012940257743509846e+02	9.445651893126073446e+02	-7.991347362364781759e+01	4.486849167829202401e+01	-5.985666647783444816e+00	-5.389749931305767632e+02	1.009589476571964752e+02
9.000000000000000000e+00	-6.580673175167252111e+02	2.425044796120869250e+02	-3.790606778568784421e+02	-3.847714581806447853e+01	8.737898422599586468e+01	1.475620313112175097e+02	2.117367129196818496e+02	1.555741614892979783e+02	5.094984520772761982e+01	-3.972222083803818009e+02
1.000000000000000000e+00	-8.955574913684332614e+02	-5.139162689905001571e+02	-1.164166931554501332e+02	1.166629516203723398e+02	1.993164952894037754e+02	7.435633814765797069e+02	2.781983979933920637e+02	-1.750064491454468296e+00	-3.652417606590595938e+02	-1.129297848448916568e+02
1.000000000000000000e+00	-2.688327492365575608e+02	-3.097231371198483316e+02	-2.191819889361788114e+02	1.452181687312388760e+02	2.517604838594234025e+02	-3.753043340181000076e+02	-3.632435253432363425e+02	-2.249150717778757098e+02	-1.386380224553705318e+02	6.214714099402692682e+01
2.000000000000000000e+00	6.737663452785368463e+02	-1.073715273839212841e+03	1.846300228172402171e+02	-8.213841631117523434e+01	-5.994314706259566492e+02	7.541348365122779569e+02	-8.911175169566244847e+01	2.692058303813958275e+01	2.817013357671221456e+02	-1.614271234717432790e+01
4.000000000000000000e+00	-6.204607789998294720e+02	4.171958566074106898e+02	3.442192238087478131e+02	-1.454359178857925485e+02	-2.853587290045820879e+01	-7.090808617975226014e+01	3.010066246592166976e+02	-1.230884350273945671e+01	9.059400207654930171e+01	-3.972819703675564540e+01
3.000000000000000000e+00	7.531632927232723205e+02	-7.165791434897530507e+02	4.293963303781031300e+02	-1.049800815609360143e+03	-7.046525900109248823e+02	4.510434586178510585e+02	-6.609223815023217696e+01	-5.419233596891948537e+02	1.021644346527144762e+02	-3.629808738626694975e+01
2.000000000000000000e+00	3.268825174187334710e+02	2.474127799862998813e+02	3.044430311685000561e+02	-4.086792433160303517e+02	-4.043238330149308268e+01	5.164415842094301752e+02	-9.303085571134805605e+02	-3.124278746460860816e+02	2.579258798102952142e+02	-5.267533299636248501e+01
7.000000000000000000e+00	-6.778954721661285703e+02	1.363685062005339717e+02	-2.391519770835270720e+02	2.239531950378549539e+02	2.678927962030501817e+02	2.292652606867141856e+02	6.692157115410567769e+01	-9.784226509343469047e+01	-1.256109441600092111e+02	-4.148757076330519453e+02
3.000000000000000000e+00	-3.213801338765173909e+02	-3.228884315542465799e+00	6.256633141018984361e+02	1.458743212859129130e+02	2.970196884558055928e+01	-4.132981157868438231e+02	-3.709214556212663183e+02	-1.607242356022860008e+02	-3.191137772529287986e+02	-1.282370223286685587e+02
8.000000000000000000e+00	-2.245268049090187787e+02	-6.303267493781197572e+02	-7.990348888062477499e+02	-3.467708857459005003e+02	-2.904378110466502516e+00	6.116883630085601453e+02	6.331544103154939052e+01	2.220249748806871537e+02	-7.575487679540441377e+01	1.719889826723903923e+02
6.000000000000000000e+00	-1.420791511776345217e+01	1.404512132556062625e+02	-5.147477350720743772e+01	6.321851817652894852e+02	9.866141079490738264e+01	-7.069879803865903796e+02	6.183109870198787661e+01	7.903618651425520625e+01	4.198681992001090748e+02	-3.239646340306575780e+02
9.000000000000000000e+00	-6.236208244692013523e+02	2.022521018395935357e+02	-4.227439636382470098e+02	-4.933659198455659407e+02	2.068151650925849481e+02	3.505922827634502141e+02	-2.206730076451825084e+02	-2.383890277146391270e+02	-5.230941425047889481e+01	-5.563983404354203230e+02
0.000000000000000000e+00	6.494224870307737092e+02	-3.054506215160051283e+02	-7.572154742175854381e+02	-4.811253111572295893e+02	-3.459387553730712739e+02	-3.202532347397616377e+02	-2.032745796184024556e+01	-4.612330677158454932e+02	-2.121635854218415602e+02	1.049728192862955751e+02
5.000000000000000000e+00	-6.133011449872844878e+02	-1.786536669321649242e+02	-2.697584332885137997e+02	-2.857955730744819434e+01	5.384455803134509324e+02	2.622281548225106818e+01	2.709338515611629532e+02	-3.194454305135785717e+02	-1.054508687381125469e+02	-2.069902868327150536e+00
6.000000000000000000e+00	7.883884138520006957e+01	-2.291573156215485483e+02	-3.317765347549583907e+02	5.539595921987244083e+02	-7.721831373423660807e+02	-8.848332853698012741e+02	-2.382236091677688989e+02	1.730578939428609999e+02	-1.050868736281194629e+02	1.930803374912060804e+02
0.000000000000000000e+00	9.799586550604228705e+02	-3.099803085721802631e+02	-8.641649784100055740e+02	-2.289144968015753818e+02	1.399344938972062664e+02	-3.196927052496863553e+02	-9.612917526756196196e+01	-6.056869477582428090e+02	-3.783129216137649564e+02	-1.232165717229509454e+02
7.000000000000000000e+00	-3.551453339512534058e+02	5.839380705892909873e+02	2.529857889342254680e+02	2.945460951395216966e+02	-9.052387094866223549e+01	6.247285531787466084e+01	-2.376404855867026811e+02	-2.255716250135751011e+02	-4.661650710606181036e+01	5.295347624729322433e+02
6.000000000000000000e+00	2.860577752139553809e+02	3.159228113826039248e+02	-4.915028723720634503e+02	4.235604795764376718e+02	-4.310450657815875388e+02	-7.750266323179312167e+02	-3.402958349297102814e+02	8.654018367657172917e+01	4.163953534133157177e+02	-2.687819917935473200e+02
1.000000000000000000e+00	-9.734651671203130263e+02	-2.702692444904657236e+02	5.499098200718130158e+01	-5.278908299141836835e+01	3.722770712789162530e+02	-3.494469213787426156e+02	-2.852029544886669896e+02	2.358101124661858705e+02	4.894190279862989712e+01	1.816821099670363253e+02
8.000000000000000000e+00	-1.847738542084311462e+02	-3.990728809625323379e+02	-3.050688536420200307e+02	-5.274530603708986973e+02	-4.697888422325582951e+02	1.591561714386912172e+02	1.307094929030838593e+01	2.142116268199015963e+02	-6.724964524153872958e+01	4.124476502841328056e+02
7.000000000000000000e+00	-7.379612780284701330e+02	3.795584924944633372e+02	2.591696188227732591e+02	-2.423148398871579445e+02	4.796571855767152783e+02	-2.420378548929191993e+02	-2.081450288113040585e+02	1.320995863741518974e+02	2.521410362655826276e+01	1.537800597846792243e+02
9.000000000000000000e+00	-6.780281712921337203e+02	2.156443155862800864e+01	-1.725335547395611684e+02	-5.037498774823549184e+02	2.189395786972961133e+01	-6.242966737115671094e+01	-1.963327566611148711e+02	2.499834940277704050e+02	2.452308676383577790e+01	-3.459407238482036178e+02
3.000000000000000000e+00	-5.115032719848290412e+02	-1.391347111081865506e+01	8.057652644762744103e+02	6.438442149363369893e+00	-1.240343260393981950e+01	-2.469117799029723415e+02	1.069477189125623084e+02	-6.415900127556278676e+01	-1.134189241873353353e+02	4.892392973040650759e+02
9.000000000000000000e+00	-2.268749125204589063e+02	8.351230026336711489e+02	-3.516254242531712748e+01	-5.097183984276445585e+02	-2.411038156712817511e+02	-2.483177181045648396e+01	8.441503044606996298e+01	1.480619877248122407e+02	-1.983661225600943965e+02	-3.263030613576664507e+01
8.000000000000000000e+00	-2.801071453284054087e+02	-9.734496529967657352e+01	3.767131898898787767e+02	-2.050330050783806257e+02	-1.995266306967105265e+02	1.960517878069241533e+02	1.152363158990299929e+01	3.798265484468835211e+02	-2.626594827240918448e+02	3.441323589876901679e+02
5.000000000000000000e+00	-2.512480579959982379e+02	-1.655729689248276486e+02	-5.919716390758129592e+02	-4.335802984758573757e+02	3.704203808688846493e+02	1.136233400289821027e+01	5.024207776225882185e+02	4.606370801128954184e+01	-1.198004142027951957e+01	-9.032440819354359007e+01
9.000000000000000000e+00	-2.808250911570419817e+02	-6.146498660919876755e+01	7.200745716069945956e+02	-1.960672970180183938e+02	8.616531734894287808e+01	-5.516233740837318464e+02	3.294855989970650256e+01	4.357376953804595843e+01	2.593443805280122660e+02	5.203501346812865336e+01
3.000000000000000000e+00	2.709871043348579178e+02	-8.568583902768526741e+02	1.178140365330664707e+02	-1.035212539051933391e+03	-2.964111108131740480e+02	-6.274280223301271064e+01	7.458234048085328993e+01	-2.728557897719373955e+02	5.808447127307464086e+01	2.128207851008009754e+02
3.000000000000000000e+00	-9.642060306695528027e+01	-7.584717671533294379e+02	5.476619792185308597e+02	-1.312386805131640983e+02	2.387557821757468162e+02	-4.215788182840460081e+02	7.186610404784620698e+01	-4.764867667960455151e+02	2.519080095323338071e+02	-3.022574221530944101e+02
0.000000000000000000e+00	1.653600015826717936e+03	-1.670662113054211204e+02	3.349594390321036599e+02	-7.459558769709339003e+02	7.476220808945304270e+02	3.812230459591220892e+02	1.173688610350203732e+02	4.747605674123897188e+02	-3.584618324871161121e+02	1.507022853851540845e+02
7.000000000000000000e+00	3.024741585687753513e+02	1.003173406323771474e+03	5.120243920175042831e+02	-5.663138512736678649e+02	3.640196014317332356e+02	-2.099656588764465539e+02	-3.769619822728261056e+02	-4.746200631806880779e+02	6.720976704505517318e+01	4.132476216218702234e+02
4.000000000000000000e+00	-7.714739741906108748e+02	-1.112941211310132985e+02	-1.223402223501598627e+02	5.756637665674801951e+01	2.518024203162283925e+02	-1.951119703493287147e+02	1.526629266432545080e+02	-7.624855245911223278e+01	-4.391468167068659341e+02	-5.168198003216232337e+02
9.000000000000000000e+00	-1.648944980960980331e+02	8.369061152086948141e+02	1.669081896596966033e+02	-3.956127215204664367e+02	-7.432992831960771696e+01	9.358713548120728376e+01	1.620753251867513001e+01	2.974367331795122738e+01	3.900751762254778328e+02	-3.273536773613118811e+01
8.000000000000000000e+00	-1.845195824274700271e+02	1.164503522507835243e+02	-4.800633784553190253e+02	-7.481743092801075363e+02	-3.808781292541358994e+02	5.888753660094894258e+02	2.914186339957554850e+01	4.705818847443117079e+02	-5.059040314874030742e+01	6.265601703369731013e+01
0.000000000000000000e+00	1.271298928889102399e+03	4.044141988361495521e+00	4.864825158516046031e+02	-2.501081826134781352e+02	7.390470887781550573e+02	3.936288130870998998e+02	-4.320391624916518936e+02	6.754354797092204308e+02	-4.566895034268782183e+02	-1.940421746497968414e+01
9.000000000000000000e+00	-5.370085632849913964e+02	5.984081110235933920e+02	-3.422256005646199810e+02	-3.959443774572240500e+02	-5.520926057546464705e+01	7.688614604025406152e+01	3.810167798592696187e+01	6.509847182251522213e+01	-1.200005097566263856e+02	-5.283710480585773439e+02
4.000000000000000000e+00	2.265422563215041691e+02	5.511428286608055487e+02	7.340550369234157415e+02	5.707128354583994678e+01	-7.669767305427186557e+02	3.397994857632836556e+02	5.147769845932240287e+02	-5.003630577372523476e+02	-7.106088946367024164e+02	1.536225772891135648e+02
1.000000000000000000e+00	-8.588750452911206139e+02	-7.395952818160199058e+02	-8.832235904574795882e+01	8.754799671094194480e+01	2.404296451995600705e+02	5.619726165775467734e+02	2.672580910789248492e+02	-2.331728854162399500e+01	-4.639675590083096495e+02	-5.414680726706698977e+01
4.000000000000000000e+00	3.759439637505648193e+02	5.352296942721845880e+02	2.715476899520675715e+02	8.717650007102176914e+02	7.403075189810728034e+02	7.232043550388432323e+02	2.486233451304400432e+02	-8.883479294379242219e+01	-3.729966644261300246e+01	3.063796928265194310e+02
4.000000000000000000e+00	-6.519160326461543491e+02	-4.963918294973663592e+01	-2.545925797052275925e+02	1.525503645744853713e+02	-5.580446529018494317e+01	1.560241563092629917e+02	6.305113004251645634e+02	-5.008155819313822121e+01	-4.350676408691365964e+02	-3.503259762360189029e+02
6.000000000000000000e+00	2.922822126246796302e+02	-4.116966938611904538e+02	-3.679427472611109806e+02	2.788132532314552918e+02	-6.899603538224724844e+02	-7.533896468657633250e+02	2.380642403757280192e+02	1.329039266350933133e+02	-2.784867193735307751e+02	6.414023367251893148e+01
